# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
SNG0203.json	0	I'm looking for the Addenbrookes Hospital with a haematology day unit.		none	none	none	none	none	none	none	haematology day unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0203.json	1	Thanks, can I also get the postcode?	Addenbrookes Hospital has a Haematology Day Unit. The number for the unit is 01223348169.	none	none	none	none	none	none	none	haematology day unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0203.json	2	I think you have given me all that I need.	The postcode is CB20QQ.	none	none	none	none	none	none	none	haematology day unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01854.json	0	I got injured and I am looking for a hospital nearby. the hospital should have the acute medical assessment unit department		none	none	none	none	none	none	none	acute medical assessment unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01854.json	1	Alright. Thanks and that's all I need for today.	Addenbrookes Hospital has an acute medical assessment unit. The hospital is at Hills Rd, Cambridge, postcode CB20QQ.	none	none	none	none	none	none	none	acute medical assessment unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01421.json	0	Am injured and are looking for a hospital nearby it should have the neurology neurosurgery department		none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01421.json	1	No, I just need the postcode, please.	Addenbrookes Hospital is located at Hills Rd, Cambridge and has a neurology department. Do you need the phone number?	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01421.json	2	Thank you, I think that is all I needed.	The postcode is CB20QQ.	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01810.json	0	I am in need of a local hospital please. And it must have a oral and maxillofacial surgery and ent department!		none	none	none	none	none	none	none	oral and maxillofacial surgery and ent	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01810.json	1	It doesn't matter, could you give me the address and postcode?	Alright the phone number is 01223348527. Would you like me to book it for you?	none	none	none	none	none	none	none	oral and maxillofacial surgery and ent	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01810.json	2	Thanks for all of your help!	The address is Hills Rd, Cambridge and the postcode is CB20QQ.	none	none	none	none	none	none	none	oral and maxillofacial surgery and ent	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02080.json	0	I am looking for the Addenbrookes Hospital. the hospital should have the infectious diseases department		none	none	none	none	none	none	none	infectious diseases	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02080.json	1	Thank you very much. I will not need to book an appointment.	Addenbrookes Hospital is located in Hills Rd, Cambridge, postcode CB20QQ. They have an infectious diseases department and their number is 01223217314. Would you like to book an appointment with them?	none	none	none	none	none	none	none	infectious diseases	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02080.json	2	Thank you, that's all I need. Good bye. 	Do you need any further assistance?	none	none	none	none	none	none	none	infectious diseases	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0166.json	0	i need a hospital with a intermediate dependancy area department		none	none	none	none	none	none	none	intermediate dependancy area	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0166.json	1	Thank you so much! Goodbye.	Addenbrookes Hospital has an intermediate dependancy area department, phone number 01223348144. 	none	none	none	none	none	none	none	intermediate dependancy area	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0165.json	0	Is there a hospital in Cambridge that has a plastic and vascular surgery department?		none	none	none	none	none	none	none	plastic and vascular surgery plastics	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0165.json	1	Could you send their phone number please?	Addenbrookes Hospital has the department you you are looking for. Would you like me to book an appointment for you?	none	none	none	none	none	none	none	plastic and vascular surgery plastics	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0165.json	2	Thanks for your help. 	Yes, their number is 01223274280.	none	none	none	none	none	none	none	plastic and vascular surgery plastics	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0165.json	3	No thank you, this will do for now. Thank you for helping me!	You are welcome. Can I help you find a taxi?	none	none	none	none	none	none	none	plastic and vascular surgery plastics	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01379.json	0	I need to find a hospital in town with a cardiology and coronary care unit.		none	none	none	none	none	none	none	cardiology and coronary care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01379.json	1	Okay thank you for the info.	Addenbrookes Hospital, Address: Hills Rd, Cambridge, Postcode : CB20QQ. cardiology and coronary care unit 01223256459	none	none	none	none	none	none	none	cardiology and coronary care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01379.json	2	That is all. Thank you very much.	You are very welcome. Is there any other info I can look up for you today?	none	none	none	none	none	none	none	cardiology and coronary care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01379.json	3	Thank you that is all I needed.	OK, just let us know if there is anything else you need.	none	none	none	none	none	none	none	cardiology and coronary care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02003.json	0	Am injured and are looking for a hospital nearby it should have the infectious diseases department.		none	none	none	none	none	none	none	infectious diseases	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02003.json	1	Thank you. Can I have the postcode?	The Addenbrookes Hospital has a phone number of 01223217314 for the infectious diseases department.	none	none	none	none	none	none	none	infectious diseases	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02003.json	2	No, that's all I needed. Thanks!	Their postcode is CB20QQ. Can I get you any more information about them?	none	none	none	none	none	none	none	infectious diseases	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02003.json	3	Great! Have a nice day! good bye. 	welcome. at your service next time	none	none	none	none	none	none	none	infectious diseases	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01765.json	0	I need to find a hospital please with a infusion service department.		none	none	none	none	none	none	none	infusion services	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01765.json	1	Can I get the address please?	The telephone number is 01223586967	none	none	none	none	none	none	none	infusion services	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01765.json	2	No, that's all. Good bye.	The address is Hills Rd, Cambridge, CB20QQ. Is there anything else you need?	none	none	none	none	none	none	none	infusion services	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0181.json	0	I have been hurt in an accident, can you provide the nearest hospital?		none	none	none	none	none	none	none	accident	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0181.json	1	I need the postcode, thanks.	The nearest hospital is Addenbrookes Hosipital. Would you like the address and phone number?	none	none	none	none	none	none	none	accident	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0181.json	2	That's all the info I needed today, thank you!	The post code is CB20QQ, Hilld RD Cambridge phone number 012232455151	none	none	none	none	none	none	none	accident	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01833.json	0	Does the hospital have a transplant high dependency unit?	You are more than welcome! 	none	none	none	none	none	none	none	transplant high dependency unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01833.json	1	You have answered all of my questions. Thank you very much! Have a good day!	It certainly does. The telephone number is 01223216811. May I help you with anything else?	none	none	none	none	none	none	none	transplant high dependency unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0177.json	0	I've been injured and I need a hospital that is close to this location.		none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0177.json	1	I am injured and need a hospital. 	The emergency department's number is 0122327118. would you like me to contact them for you?	none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0177.json	2	I do not know it. Can I have the hospitals phone number?	Okay, I have contacted the emergency department for you. Can I have your address?	none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2256.json	0	Thanks, I'm good to go now. I appreciate your help, bye!	The entrance fee for Corpus Christi College is 2 pounds.	centre	none	college	none	none	none	none	acute medical assessment unit	none	none	none	none	none	none	none	none	none	none	centre	sunday	8	16:45	italian	none	expensive	none	stazione restaurant and coffee bar	corpus christi	10:00	none	none	none	none	none	none
SNG0225.json	0	I'm injured pretty severely and need a hospital with a john farman intensive care unit.		none	none	none	none	none	none	none	john farman intensive care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0225.json	1	Yes, that would be perfect.	That would be Addenbrookes Hospital at Hills Rd, Cambridge. Did you need their number?	none	none	none	none	none	none	none	john farman intensive care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0225.json	2	Perfect. Could you also give me the postcode?	The number is 01223245151.	none	none	none	none	none	none	none	john farman intensive care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0225.json	3	Ok, great thanks. I will head over there. Gotta go, bye. 	The postcode for Addenbrookes Hospital is CB20QQ.	none	none	none	none	none	none	none	john farman intensive care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0225.json	4	No thank you. My son is driving me. On our way now.	Okay glad we could be of help. Will you require a taxi to get there?	none	none	none	none	none	none	none	john farman intensive care unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	addenbrookes hospital	none	none	none	none	none	none	none
SNG02309.json	0	I want to find a hospital in town. The hospital should have the neurology neurosurgery department		none	none	none	none	none	none	none	neurology neurosurgery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02309.json	1	That would be fine. I just need the phone number and postcode. Thanks.	I have Addenbrookes Hospital on Hills Rd in Cambridge, they have a nuerology and nuerosurgery department, will that be okay?	none	none	none	none	none	none	none	neurology neurosurgery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02309.json	2	No, thank you. I got what I needed. Goodbye.	The phone number is 01223245151 and the post code is CB20QQ. Is there anything else I can help you with?	none	none	none	none	none	none	none	neurology neurosurgery	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01274.json	0	I am injured I need a hospital that has the cambridge eye unit department		none	none	none	none	none	none	none	cambridge eye unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01274.json	1	Thanks. Can I get an address as well?	The number for that department is 0122357168	none	none	none	none	none	none	none	cambridge eye unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01274.json	2	Yes, please. May I also have the general phone number for my records, too?	Addenbrookes Hospital is located at Hills Rd, Cambridge. Do you need the postcode?	none	none	none	none	none	none	none	cambridge eye unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01274.json	3	Can I please have the full address of the hospital as well as the postal code?	The main phone number for Addenbrookes Hospital is 01223245151. May I assist you with anything else?	none	none	none	none	none	none	none	cambridge eye unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01274.json	4	How would I find TR6247 in Cambridge?	The address of the hospital is TR6247. The postcode is CB20QQ.	none	none	none	none	none	none	none	cambridge eye unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01274.json	5	No that's all I need. Thanks for your help.	Sorry for the mix-up the full address for Addenbrookes Hospital is (including postcode): Hills Rd, Cambridge, CB20QQ and their number is 01223245151. Can I help with anything else? 	none	none	none	none	none	none	none	cambridge eye unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02162.json	0	i am looking for the Addenbrookes Hospital with acute medical assessment unit department		none	none	none	none	none	none	none	acute medical assessment unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02162.json	1	Yes, please. I need their telephone number.	Addenbrookes Hospital is located at Hills Rd, Cambridge. It has the department you're looking for. Would you like the phone number also?	none	none	none	none	none	none	none	acute medical assessment unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02162.json	2	Sounds great. Thank you so much for your help! 	The acute medical assessment unit can be reached at 01223348314.	none	none	none	none	none	none	none	acute medical assessment unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0214.json	0	I am trying to find a hospital that has a transplant high dependency unit. 		none	none	none	none	none	none	none	transplant high dependency unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0214.json	1	No, that's all I need. Thank you!	Addenbrookes Hospital has a transplant high dependency unit. The phone number for the transplant high dependency unit is 01223216811. Would you like the address and postcode as well?	none	none	none	none	none	none	none	transplant high dependency unit	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01158.json	0	I need the emergency department. Could I also get the postcode?	Addenbrookes Hospital is located on Hills Rd, Cambridge. Is there a department you're needing the phone number for?	none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01158.json	1	What is the postcode?	Sure, the emergency department number is 01223217118. 	none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01158.json	2	No not at this time. Thank you and have a great day!	Their postcode is CB20QQ. Is there anything else I can help you with today?	none	none	none	none	none	none	none	emergency department	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0212.json	0	No, I would like its general phone number.	Addenbrookes Hospital is located at Hills Rd in Cambridge. Would you like the number to a specific department?	none	none	none	none	none	none	none	do not care	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0212.json	1	Thank you, that's all I need today.	The general phone number is 01223245151.	none	none	none	none	none	none	none	do not care	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01498.json	0	I got injured and I am looking for a hospital nearby. the hospital should have a neurology department		none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01498.json	1	I need the address and postcode.	Contact them at 01223274680	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01498.json	2	Can you please call a taxi to take me to the hospital?	The address for Addenbrookes Hospital is Hills Rd, Cambridge and the postcode: CB20QQ.	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	addenbrookes hospital	none	none	none	none	none	none	none
SNG01498.json	3	I actually don't need a taxi. I'm all set. Thanks, goodbye.	Where would you be departing from?	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	addenbrookes hospital	none	none	none	none	none	none	none
SNG0164.json	0	Do they have a children's oncology and haematology department?	The closest hospital is located at Hills Rd, Cambridge.	none	none	none	none	none	none	none	children's oncology and haematology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0164.json	1	Can I please have the address and postcode?	Yes, their number is 01223217231.	none	none	none	none	none	none	none	children's oncology and haematology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0164.json	2	Thanks so much. I'm heading there now. Thanks again. Bye. 	The address is Hills Rd, Cambridge and the postcode is CB20QQ.	none	none	none	none	none	none	none	children's oncology and haematology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02041.json	0	The hospital should have the neurology department. 	I can help you with that! Do you information about any particular department of Addenbrookes Hospital?	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02041.json	1	help me get postcode and phone number	Yes, they have both a neurology department and a neurology neurosurgery. Would you like the number for one of those?	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02041.json	2	enjoyed your services. keep that up	The postcode is CB20QQ, phone for neurology is 01223274680.	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02041.json	3	Have a good day yourself. Goodbye.	Thank you, sir. Do call us again. Good day.	none	none	none	none	none	none	none	neurology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0247.json	0	I am looking for a hospital in town with a cardiology and coronary care unit.		none	none	none	none	none	none	none	cardiology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0247.json	1	Yes, I would like the address, postcode, and phone number.	Fortunately, our hostpital, Addenbrookes, does have a C&C department. Would like like to contact them?	none	none	none	none	none	none	none	cardiology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0247.json	2	Thank you, that is all I need.	I can help with that. The phone number is 01223245151. Addenbrookes Hospital is located on Hills Road. The postcode is CB20QQ. Is there anything else I can provide?	none	none	none	none	none	none	none	cardiology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0247.json	3	Thanks! I'm all set for today. You've been a great help. Goodbye!	You're welcome! And the phone number for the specific department you need is 01223256459. 	none	none	none	none	none	none	none	cardiology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01871.json	0	Am looking for the Addenbrookes Hospital it should have the respiratory medicine department		none	none	none	none	none	none	none	respiratory medicine	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01871.json	1	can i also get the postcode and address	Their phone number is 01223256645.	none	none	none	none	none	none	none	respiratory medicine	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01871.json	2	Thank you for the information. That's all I need.	The hospital is located at Hills Rd, Cambridge with the postcode CB20QQ. The main hospital phone number is 01223245151.	none	none	none	none	none	none	none	respiratory medicine	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01429.json	0	Yes I need to know if they have a gastroenterology department.	Yes, the hospital is located on Hills Rd, Cambridge. Would you like the phone number?	none	none	none	none	none	none	none	gastroenterology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01429.json	1	Thanks, what is the postcode?	The main hpospital number is 0122324515. The number for their gastroenterology department is 01223274284. 	none	none	none	none	none	none	none	gastroenterology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01429.json	2	No that's it for now, I appreciate it. Goodbye!	The postcode is CB20QQ. Do you need any further assistance?	none	none	none	none	none	none	none	gastroenterology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01569.json	0	I want to find a hospital in town. The hospital should have the hepatobillary and gastrointestinal surgery regional referral centre department		none	none	none	none	none	none	none	hepatobillary and gastrointestinal surgery regional referral centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01569.json	1	I need the address, postcode, and phone number.	Addenbrookes Hospital is located at Hills Rd, Cambridge. They have the department you're looking for, would you like the phone number?	none	none	none	none	none	none	none	hepatobillary and gastrointestinal surgery regional referral centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01569.json	2	Great, thanks for your help.	The phone number is 01223217300 and post code is CB20QQ.	none	none	none	none	none	none	none	hepatobillary and gastrointestinal surgery regional referral centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01569.json	3	That was all. Thanks	Do you need any further assistance?	none	none	none	none	none	none	none	hepatobillary and gastrointestinal surgery regional referral centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01998.json	0	i am looking for the Addenbrookes Hospital with itermediate deoendancy area department		none	none	none	none	none	none	none	intermediate dependancy area	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01998.json	1	Thank you. Could you please get me the address for the hospital?	You can contact that department by calling 01223348144.	none	none	none	none	none	none	none	intermediate dependancy area	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01998.json	2	Great, thanks for your help.	Address : Hills Rd, Cambridge Postcode : CB20QQ there	none	none	none	none	none	none	none	intermediate dependancy area	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01998.json	3	That is all Thank you	Of course. Is there anything else I can help you find today?	none	none	none	none	none	none	none	intermediate dependancy area	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01998.json	4	Thanks, I will. Bye bye. Take care.	You're welcome. Have a wonderful day and do call us again.	none	none	none	none	none	none	none	intermediate dependancy area	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01396.json	0	i am looking for a hospital with a eurology department		none	none	none	none	none	none	none	uro	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
