# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
MUL2690.json	9	Nah, that sounds good.	Sure thing. Your taxi is booked for a grey lexus. The contact number is 07466656386. Is there anything else I can help with?	centre	none	boat	none	none	none	none	none	none	saturday	2	2	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	the cambridge punter	bridge guest house	08:00	none	none	none	none	none	none
MUL2690.json	10	You too. Thanks again.	Well glad I could be of assistance. Have a nice day. 	centre	none	boat	none	none	none	none	none	none	saturday	2	2	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	the cambridge punter	bridge guest house	08:00	none	none	none	none	none	none
PMUL4053.json	0	I'm looking for a italian restaurant centre.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4053.json	1	Price doesn't really matter, but can you tell me the address, postcode, and phone for your favorite one?	There are 9 restaurants that fit your request. What is your pricerange?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4053.json	2	No thank you, but I am looking for a college to visit.	My favorite is zizzi cambridge, located at 47-53 Regent Street, cb21ab. Their phone number is 01223365599. Would you like to reserve a table?	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4053.json	3	No, it doesn't matter.	Any particular area?	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4053.json	4	That sounds great! Could you give me the entrance fee, postcode, and address?	what about clare college? it's in the west.	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4053.json	5	Thank you for your help. Have a great day.	Clare college is located at trinity lane. Their post code is cb21tl. The entrance fee is 2.50 pounds.	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
MUL0129.json	0	I'm visiting Cambridge and would like some suggestions for an upscale restaurant which serves modern global cuisine.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	modern global	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0129.json	1	Yes, how about a chinese restaurant?	I'm sorry. There is no matching restaurant. Would you like to try a different food type or price range?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0129.json	2	I don't care what part of town it is in, I will need the postcode though.	I found nine expensive Chinese restaurants. Is there a part of town that you would prefer?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0129.json	3	Yes! I'm looking for a particular hotel, the name is home from home.	The restaurant Yu Garden has a postcode of cb58pa. Can I help you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	home from home	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0129.json	4	Great can I get their address, whether they have free parking, and internet?	That is a moderately priced guesthouse in the north. 	none	none	none	none	none	none	none	none	none	none	none	none	none	home from home	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0129.json	5	Thank you. That's everything I will need today.	The address is 78-80 milton road. They have free parking and internet. 	none	none	none	none	none	none	none	none	none	none	none	none	none	home from home	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	3	I would like a hotel please.	Would you like a hotel or guesthouse?	none	none	none	none	none	none	none	none	south	none	none	none	none	none	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	4	How many people?	I have one hotel that would suit your needs. It's called the Lensfield Hotel. They offer free parking and free wifi. Can I book you a room? 	none	none	none	none	none	none	none	none	south	none	none	none	none	none	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	5	I need it booked for 3 people for 5 nights starting from friday. 	How many people will be staying with you?	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	6	Thank you, I also need to find a place to eat serving mexican food in the same area as the hotel	Booked! Reference number: 68SV7AUH. 	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	7	Can I have the phone number and post code for that please?	There's the chiquito restaurant bar but its rather expensive. If that's okay, I can help you make a reservation.	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	chiquito restaurant bar	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	8	I need a taxi from the hotel to the restaurant, leaving the hotel by 02:30, I have to make sure Im first in line when they open for breakfast.	Their phone number is 01223400170 and their postcode is cb17dy	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	chiquito restaurant bar	none	none	the lensfield hotel	chiquito restaurant bar	02:30	none	none	none	none	none	none
PMUL0134.json	9	No thats all I need for today. 	Out taxis operate 24/7, so you are in luck. Look for a white skoda, there phone number is 07842340394, any further questions?	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	chiquito restaurant bar	none	none	the lensfield hotel	chiquito restaurant bar	02:30	none	none	none	none	none	none
SNG0907.json	1	I prefer a guesthouse. Do you have any expensive ones? 	There are several guesthouses and 1 hotel in the east part of town. What price range are you looking for?	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	expensive	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	2	How about a hotel in the cheap price range?	I do not have anything in the east that matches your request. Would you like to change the area or the type of accomodations?	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	3	Which one would you recommend?	I have 3 guesthouses that match your criteria. everton house, autumn house, and allenbell. Does any of these interest you?	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	4	That sounds alright. Do they have free parking?	Everyone seems to enjoy the Allenbell.	none	none	none	none	none	none	none	none	east	none	none	none	none	allenbell	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	5	I don't need a room right now, but does the Allenbell have free wifi? And what's their postcode?	Yes, they do. Would you like to book a room?	none	none	none	none	none	none	none	none	east	none	none	none	none	allenbell	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	6	Thanks so much for your help.	Yes, they have free Wifi. Their postcode is cb13js.	none	none	none	none	none	none	none	none	east	none	none	none	none	allenbell	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	0	I am looking for a guesthouse to stay at with free wifi please.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	1	No preference on the area or price range, but the hotel should have 4 stars. 	What area of town would you like to stay and what is your price range?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	2	I don't care about the price range, either, as long as it is a 4 star guesthouse with free wifi.	We have lots of 4 star rated options. Were you looking to stay within a certain price range and I can help you find the perfect fit?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	3	That sounds nice. Could you book that for me for Friday?	a and b guest house	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	4	No it will be for 2 people for 5 nights. 	No problem. Will it be just you?	none	none	none	none	none	none	none	none	none	friday	2	5	yes	a and b guest house	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	5	Yes, can you give me some information on the Wandlebury Country Park please? 	I was able to successfully book you for your stay. Your reference number is JWM813SD. Is there anything else I can help you with? 	none	wandlebury country park	none	none	none	none	none	none	none	friday	2	5	yes	wandlebury coutn	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	6	Yes I need the phone number as well. 	Yes! Wandlebury country park is located in south and the entrance fee is free. Is there anything else you want to know?	none	wandlebury country park	none	none	none	none	none	none	none	friday	2	5	yes	wandlebury coutn	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	7	Thank you for your help. That's all I needed. Good bye.	Certainly. The phone number is 01223243830. 	none	wandlebury country park	none	none	none	none	none	none	none	friday	2	5	yes	wandlebury coutn	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	0	Can you help me find a restaurant? I want somewhere expensive.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	1	North American, I would would like to eat in the centre area?	There are 57 results. Is there a certain type of food or area you'd like?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	2	Yes, I'd like to get a table for 6 at 11:45 on Sunday. Could you book that for me?	The Gourmet Burger Kitchen would be perfect for you! It's at Regent Street City Centre. Would you like more information?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	3	Can you also help me find a hotel called the acorn guest house?	Booking was successful. Reference number is: DKCSWX6P.	none	none	none	none	none	none	none	none	none	none	none	none	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	4	Thank you! I'd like to book a room starting on Sunday. I'll need it for 5 nights and 6 people. 	The Acorn Guest House is located in the north, it is in the moderate price range and has 4 stars. I would be pleased to help you book your stay.	none	none	none	none	none	none	none	none	none	sunday	6	5	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	5	thanks I am also needing to book at a guesthouse for 6 for 5 nights starting on sunday	I was able to do that and your reservation number is 6KQ6NMIQ.	none	none	none	none	none	none	none	none	none	sunday	6	5	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	6	No, that's all I needed. Thanks for your help. Cheers!	I've got that booked for you. Was there anything else I can help you find today? 	none	none	none	none	none	none	none	none	none	sunday	6	5	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG01297.json	0	 I am looking for a place to stay. The hotel should include free wifi and should be in the cheap price range		none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	1	No, just need to make sure it includes free parking.	I have The Cambridge Belfry, located in the west, cheap and has wifi. Would you like me to make a reservation for you?	none	none	none	none	none	none	none	none	none	none	none	none	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	2	Okay, I need to book it for 1 person, 2 nights starting Friday.	It does include free parking.	none	none	none	none	none	none	none	none	none	friday	1	2	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	3	how about for 1 night?	Booking was not successful. Perhaps another day or shorter stay?	none	none	none	none	none	none	none	none	none	friday	1	1	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	4	Thanks for your help have a great day.	Booking was successful. Reference number is : RHWJ0F1Y.	none	none	none	none	none	none	none	none	none	friday	1	1	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2418.json	1	I'd like to find a restaurant called Cotto, please.	I'd be happy to help you with all things Cambridge. What can I help you find today?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cotto	none	none	none	none	none	none	none	none	none	none	none
MUL2418.json	2	I'm also looking for an attraction called Riverboat Georgina. 	Cotto is located on 183 East Road City Centre and has the postcode cb11bg. Is there anything else I could help you with today? 	none	riverboat georgina	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cotto	none	none	none	none	none	none	none	none	none	none	none
MUL2418.json	3	Yes, what is the attraction type?	Riverboat Georgina is located at cambridge passenger cruisers, jubilee house, phone number 01223902091. Can I help you with anything else?	none	riverboat georgina	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cotto	none	none	none	none	none	none	none	none	none	none	none
MUL2418.json	4	I don't see it. Is there any other attraction types it's listed under? 	"The attraction type for the Riverboat Georgina is ""boat."" Can I be of any further assistance today? "	none	riverboat georgina	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cotto	none	none	none	none	none	none	none	none	none	none	none
MUL2418.json	5	Okay, I think that will do, thank you so much. 	No, that is the attraction type listed in our database. It is listed as a boat attraction.	none	riverboat georgina	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cotto	none	none	none	none	none	none	none	none	none	none	none
MUL2418.json	6	No. That is all. Thank you! 	Your welcome! Is there anything else I can help you with today?	none	riverboat georgina	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cotto	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	0	I'm looking for an expensive Indian restaurant.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	indian	none	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	1	That sounds great can I get their address and phone number	I have 5. How about the curry garden? They serve indian food and is in the expensive price range.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	2	Hmm, not right now, but I am looking for a particular hotel. It's called Allenbell. What can you tell me about that?	Sure! Their address is 106 Regent Street City Centre and their phone number is 01223302330. Would you like me to book a table for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	allenbell	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	3	I need it for three nights, six people, from TUesday on. 	Absolutely. Allenbell is a 4 star guesthouse in the east located at 517a coldham lane that has both internet and parking available. 	none	none	none	none	none	none	none	none	none	tuesday	6	3	none	allenbell	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	4	Yeah, try it for 1 night instead of 3, please.	I'm sorry, that isn't available. Can you book a shorter stay, or possibly a different day of arrival?	none	none	none	none	none	none	none	none	none	tuesday	6	1	none	allenbell	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	5	Thank you for your help today. 	Booking was successful. The Reference number is : O5HD5F55	none	none	none	none	none	none	none	none	none	tuesday	6	1	none	allenbell	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
SNG0494.json	0	I'd like a restuarant in the north with expensive food.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG0494.json	1	Surprise me, I just want something pricey to impress my friends. It'll be a party of seven.	There are five places, which type of food do you prefer?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG0494.json	2	How about Monday at 19:15.	I found five restaurants, what day and time would you like to go?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	monday	7	19:15	none	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG0494.json	3	Thank you so much. That is all I will be needing today. Have a nice evening.	Okay. I have booked you at Saigon City that is quite elegant and serves Asian cuisine. Your reference number is J8IGNS09.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	monday	7	19:15	none	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG0494.json	4	I don't think I need it, but thanks for asking. Have a good day. 	Thank you, and would you like the address for the restaurant?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	monday	7	19:15	none	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG0910.json	0	I'm looking for a hotel with free parking.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0910.json	1	Area doesn't matter, but I would like to keep the price moderate.	We have 8 hotels offer free parking. Did you have a price range in mind? Or an area of town you want to stay in?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0910.json	2	Do either of them have a 4 star rating?	Both the Ashley Hotel and Lovell Lodge offer free parking and are moderately priced. They are also both on the north end of town. Do either of these sound good?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0910.json	3	I would like a four star hotel in the moderate price range. I do need free parking. 	I'm sorry, but they are both 2 star hotels. Would you like to change your preferences?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL1557.json	5	It doesn't really matter. I do like 4 star guesthouses though.	Let me get some additional information. What area of town would you like to stay in?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	6	Not really. Do any of those have free parking? If so may I have their phone number?	That leaves about 11 options. Did you have a preference on area? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	7	If Archway House offers free parking, then I am all set.	How about Archway House? Their number is 01223575314. Can I help you with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	8	i only need the phone number then i will book for myself	They do have free parking! Do you need to book a room?	none	none	none	none	none	none	none	none	none	none	none	none	none	archway house	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	9	Thank you for the information to Archway House. That will be all for now.	The phone number to Archway House is 01223575314. Can I assist you with anything else, today?	none	none	none	none	none	none	none	none	none	none	none	none	none	archway house	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	10	Thank you goodbye. 	I hope you have a great stay. Have a good day.	none	none	none	none	none	none	none	none	none	none	none	none	none	archway house	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL3466.json	5	I am looking to eat Indian. 	I have 5 different restaurants I can give you some information for. They are all pretty good.	none	none	none	none	none	none	none	none	north	none	none	none	none	none	yes	moderate	4	none	none	none	none	none	indian	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3466.json	6	I would like it to be in the North as well. 	There are more than five restaurants in cambridge, lol. Disregard my last statement. There are 22 indian restaurants any preference on price or area?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	yes	moderate	4	none	north	none	none	none	indian	none	none	none	none	none	none	none	none	none	none	none	none
