# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
PMUL2804.json	0	Hi I'm looking for lodging in Cambridge that includes free wifi and is upscale and expensive		none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	expensive	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	1	I actually am looking for a guesthouse, not a hotel.	I found Gonville hotel matching your requirements. Would you like to stay there?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	expensive	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	2	Is there a guesthouse that might be in the cheaper price range in the same area?	Unfortunately, there is nothing that meets your criteria. Is there anything else I can help you with?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	3	I need it in the east, please.	Yes, we should be able to find you a guesthouse. Remind me of the area you need that in.	none	none	none	none	none	none	none	none	east	none	none	none	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	4	Yes. I need 3 rooms beginning on Tuesday for 2 nights.	I found 3 great guesthouses that meet your criteria! Would you like me to go ahead and book one?	none	none	none	none	none	none	none	none	east	none	none	none	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	5	There are 3 of us.	How many people in total will be staying?	none	none	none	none	none	none	none	none	east	tuesday	3	2	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	6	I was also wondering if you would be able to help me find a place to go to see some great architecture.	I was able to book you a room at the Allenbell. Reference #9BXOZE34. 	none	none	architecture	none	none	none	none	none	east	tuesday	3	2	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	7	Can I please have the postcode for the Holy Trinity Church?	There are several architectural attractions in the centre of town, such as All Saints Church, Holy Trinity Church, and some others. Would you like to know more about them?	none	none	architecture	none	none	none	none	none	east	tuesday	3	2	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2804.json	8	Okay, great. Thanks for your help!	Yes the postcode is cb23nz for the Holy Trinity Church.	none	none	architecture	none	none	none	none	none	east	tuesday	3	2	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2690.json	3	Thanks so much. Can you also help me find a guesthouse that is moderately priced to stay at?	I would recommend the Cambridge Punter. Unfortunately, I don't have the entrance fee information. Their address is 251a Chesterton Road. I can provide you the phone number if you like.	centre	none	boat	none	none	none	none	none	none	none	none	none	none	none	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2690.json	4	That sounds just fine, so long as it is rated 3 stars.	A and b guest house is available would you like to try that?	centre	none	boat	none	none	none	none	none	none	none	none	none	none	a and b guest house	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2690.json	5	Are there any 3 stars available?	It is rated 4 stars, is that okay? 	centre	none	boat	none	none	none	none	none	none	none	none	none	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2690.json	6	i also want to book a taxi to leave the attraction by 08:00. get contact number and car type	There are four of such. Do you have an area preference?	centre	none	boat	none	none	none	none	none	none	none	none	none	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	the cambridge punter	none	08:00	none	none	none	none	none	none
MUL2690.json	7	Yes. Surprise me with the hotel! As long as it's a 3 star guesthouse in the moderate price range. Book for 2 people and 2 nights starting from Saturday.	Where will the taxi be taking you? And do you still need a hotel?	centre	none	boat	none	none	none	none	none	none	saturday	2	2	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	the cambridge punter	none	08:00	none	none	none	none	none	none
MUL2690.json	8	Alright book a taxi for me as well. I'll need to get to the two places and I'm not familiar with the town. Thanks.	I have booked you a room at the Bridge Guest House, located at 151 hills road. Your reference number number is ZKR6W58Z.	centre	none	boat	none	none	none	none	none	none	saturday	2	2	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	the cambridge punter	bridge guest house	08:00	none	none	none	none	none	none
MUL2690.json	9	Nah, that sounds good.	Sure thing. Your taxi is booked for a grey lexus. The contact number is 07466656386. Is there anything else I can help with?	centre	none	boat	none	none	none	none	none	none	saturday	2	2	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	the cambridge punter	bridge guest house	08:00	none	none	none	none	none	none
MUL2690.json	10	You too. Thanks again.	Well glad I could be of assistance. Have a nice day. 	centre	none	boat	none	none	none	none	none	none	saturday	2	2	none	none	none	moderate	3	guest house	none	none	none	none	none	none	none	none	the cambridge punter	bridge guest house	08:00	none	none	none	none	none	none
MUL0602.json	0	I looking for information about a hotel in the moderate price range that includes free wifi.		none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0602.json	1	What is the star rating of the Acorn Guest House?	There is Acorn Guest house available in the moderate price range with free wifi	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0602.json	2	Sorry, the hotel I'm looking for also needs to be in the south area and have a 4 star rating. Could you suggest anything that fills those requirements too?	We have many selections. There is also Archway House in that price range with free wifi. Would you like me to book a loaction for you?	none	none	none	none	none	none	none	none	south	none	none	none	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0602.json	3	yep sure, why not?	Aylesbray Lodge Guest House meets all of your requirements. Are you okay with the hotel type being a guesthouse?	none	none	none	none	none	none	none	none	south	none	none	none	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0602.json	4	4 people for 2 nights starting sunday, please!	I can book this for you if you provide the day you want to stay, the duration of the stay and the number of people.	none	none	none	none	none	none	none	none	south	sunday	4	2	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0602.json	5	Thanks. I also need a train departing from Peterborough at 10:45.	Booking was successful. Reference number is : OMUG5Y45.	none	none	none	none	none	none	none	none	south	sunday	4	2	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0602.json	6	The train should depart from peterborough and arrive in Cambridge by 10:45.	I'm sorry, there seems to be an error. Can you please restate your request?	none	none	none	none	none	none	none	none	south	sunday	4	2	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	peterborough	cambridge	none
MUL0602.json	7	Sunday and can you please give me the price and travel time?	That's not a problem. What day would you like?	none	none	none	none	none	none	none	none	south	sunday	4	2	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	peterborough	cambridge	none
MUL0602.json	8	Book 4 seats for me please.	The price is 13.20 pounds and the travel time is 50 minutes.	none	none	none	none	none	none	none	none	south	sunday	4	2	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	10:45	4	sunday	peterborough	cambridge	none
MUL0602.json	9	No, that would be fine. Thank you. That was all I needed for today. 	I booked TR1071, the last train before 10:45 (arrives 10:38). Your reference number will be AUL3MJY9. However, If you would have preferred something earlier, I can easily cancel and rebook.	none	none	none	none	none	none	none	none	south	sunday	4	2	yes	none	none	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	10:45	4	sunday	peterborough	cambridge	none
SNG1046.json	0	Hello, I am trying to find a place to stay that has free wifi and 3 stars. Do you have anything like that?		none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	3	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1046.json	1	Are any of them a hotel? I don't want a guesthouse.	I have 5 results that match your criteria, do you have a certain area of town you'd like to stay in or a price range you're looking for?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	3	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1046.json	2	No preference, I need it for 2 nights starting from Monday for 3 people, and I need a reference number please.	Yes there are two hotels. One in the centre and one in the south. Any preference?	none	none	none	none	none	none	none	none	none	monday	3	2	yes	none	none	none	3	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1046.json	3	That is great, I'm so excited. Thanks for you help. Bye.	OK, you are booked into the Gonville Hotel, located in the center of town on Gonville Place. The reference number is G6FAO56J.	none	none	none	none	none	none	none	none	none	monday	3	2	yes	none	none	none	3	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0129.json	3	Yes! I'm looking for a particular hotel, the name is home from home.	The restaurant Yu Garden has a postcode of cb58pa. Can I help you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	home from home	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0129.json	4	Great can I get their address, whether they have free parking, and internet?	That is a moderately priced guesthouse in the north. 	none	none	none	none	none	none	none	none	none	none	none	none	none	home from home	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0129.json	5	Thank you. That's everything I will need today.	The address is 78-80 milton road. They have free parking and internet. 	none	none	none	none	none	none	none	none	none	none	none	none	none	home from home	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	0	Hello, I'm looking for a place to stay that offers free parking.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	1	I would like it to be in South please.	What area would you like the hotel in?	none	none	none	none	none	none	none	none	south	none	none	none	none	none	yes	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	2	I am looking for an expensive place to stay.	Is there a price you are looking for?	none	none	none	none	none	none	none	none	south	none	none	none	none	none	yes	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	3	I would like a hotel please.	Would you like a hotel or guesthouse?	none	none	none	none	none	none	none	none	south	none	none	none	none	none	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	4	How many people?	I have one hotel that would suit your needs. It's called the Lensfield Hotel. They offer free parking and free wifi. Can I book you a room? 	none	none	none	none	none	none	none	none	south	none	none	none	none	none	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	5	I need it booked for 3 people for 5 nights starting from friday. 	How many people will be staying with you?	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	6	Thank you, I also need to find a place to eat serving mexican food in the same area as the hotel	Booked! Reference number: 68SV7AUH. 	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	7	Can I have the phone number and post code for that please?	There's the chiquito restaurant bar but its rather expensive. If that's okay, I can help you make a reservation.	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	chiquito restaurant bar	none	none	none	none	none	none	none	none	none	none	none
PMUL0134.json	8	I need a taxi from the hotel to the restaurant, leaving the hotel by 02:30, I have to make sure Im first in line when they open for breakfast.	Their phone number is 01223400170 and their postcode is cb17dy	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	chiquito restaurant bar	none	none	the lensfield hotel	chiquito restaurant bar	02:30	none	none	none	none	none	none
PMUL0134.json	9	No thats all I need for today. 	Out taxis operate 24/7, so you are in luck. Look for a white skoda, there phone number is 07842340394, any further questions?	none	none	none	none	none	none	none	none	south	friday	3	5	none	none	yes	expensive	none	hotel	south	none	none	none	mexican	chiquito restaurant bar	none	none	the lensfield hotel	chiquito restaurant bar	02:30	none	none	none	none	none	none
SNG0907.json	0	Hi. I will be attending a conference in the eastern part of town and wondered if you could help me find an available room. 		none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	1	I prefer a guesthouse. Do you have any expensive ones? 	There are several guesthouses and 1 hotel in the east part of town. What price range are you looking for?	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	expensive	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	2	How about a hotel in the cheap price range?	I do not have anything in the east that matches your request. Would you like to change the area or the type of accomodations?	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	3	Which one would you recommend?	I have 3 guesthouses that match your criteria. everton house, autumn house, and allenbell. Does any of these interest you?	none	none	none	none	none	none	none	none	east	none	none	none	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	4	That sounds alright. Do they have free parking?	Everyone seems to enjoy the Allenbell.	none	none	none	none	none	none	none	none	east	none	none	none	none	allenbell	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	5	I don't need a room right now, but does the Allenbell have free wifi? And what's their postcode?	Yes, they do. Would you like to book a room?	none	none	none	none	none	none	none	none	east	none	none	none	none	allenbell	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0907.json	6	Thanks so much for your help.	Yes, they have free Wifi. Their postcode is cb13js.	none	none	none	none	none	none	none	none	east	none	none	none	none	allenbell	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	0	I am looking for a guesthouse to stay at with free wifi please.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	1	No preference on the area or price range, but the hotel should have 4 stars. 	What area of town would you like to stay and what is your price range?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	2	I don't care about the price range, either, as long as it is a 4 star guesthouse with free wifi.	We have lots of 4 star rated options. Were you looking to stay within a certain price range and I can help you find the perfect fit?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	3	That sounds nice. Could you book that for me for Friday?	a and b guest house	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	4	No it will be for 2 people for 5 nights. 	No problem. Will it be just you?	none	none	none	none	none	none	none	none	none	friday	2	5	yes	a and b guest house	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	5	Yes, can you give me some information on the Wandlebury Country Park please? 	I was able to successfully book you for your stay. Your reference number is JWM813SD. Is there anything else I can help you with? 	none	wandlebury country park	none	none	none	none	none	none	none	friday	2	5	yes	wandlebury coutn	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	6	Yes I need the phone number as well. 	Yes! Wandlebury country park is located in south and the entrance fee is free. Is there anything else you want to know?	none	wandlebury country park	none	none	none	none	none	none	none	friday	2	5	yes	wandlebury coutn	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1125.json	7	Thank you for your help. That's all I needed. Good bye.	Certainly. The phone number is 01223243830. 	none	wandlebury country park	none	none	none	none	none	none	none	friday	2	5	yes	wandlebury coutn	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	3	Can you also help me find a hotel called the acorn guest house?	Booking was successful. Reference number is: DKCSWX6P.	none	none	none	none	none	none	none	none	none	none	none	none	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	4	Thank you! I'd like to book a room starting on Sunday. I'll need it for 5 nights and 6 people. 	The Acorn Guest House is located in the north, it is in the moderate price range and has 4 stars. I would be pleased to help you book your stay.	none	none	none	none	none	none	none	none	none	sunday	6	5	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	5	thanks I am also needing to book at a guesthouse for 6 for 5 nights starting on sunday	I was able to do that and your reservation number is 6KQ6NMIQ.	none	none	none	none	none	none	none	none	none	sunday	6	5	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL4029.json	6	No, that's all I needed. Thanks for your help. Cheers!	I've got that booked for you. Was there anything else I can help you find today? 	none	none	none	none	none	none	none	none	none	sunday	6	5	none	acorn guest house	none	none	none	none	centre	sunday	6	11:45	north american	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL1160.json	2	Thank you and I am also looking for the alexander bed and breakfast.	It is a museum that is located in the centre of town.	none	whipple museum of the history of science	none	none	none	none	none	none	none	none	none	none	none	alexander bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1160.json	3	Yes, I'd like to book for 4 people for 2 nights, starting Friday.	I can give you information on that. Alexander B&B is a guesthouse in the centre of town. It is relatively cheap, has a 4-star rating. Would you like to book here?	none	whipple museum of the history of science	none	none	none	none	none	none	none	friday	4	2	none	alexander bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1160.json	4	Can you also book me a taxi to take me between the two places? I want to leave the attraction by 04:15.	Booking was successful and your reference number is LCF5IPER.	none	whipple museum of the history of science	none	none	none	none	none	none	none	friday	4	2	none	alexander bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	whipple museum of the history of science	alexander bed and breakfast	04:15	none	none	none	none	none	none
MUL1160.json	5	No, that is all that I needed. Thank you for your help!	Ok. A red audi will pick you up at the museum at 04:15. The contact number is 07264778844. Do you need anything else?	none	whipple museum of the history of science	none	none	none	none	none	none	none	friday	4	2	none	alexander bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	whipple museum of the history of science	alexander bed and breakfast	04:15	none	none	none	none	none	none
SNG01297.json	0	 I am looking for a place to stay. The hotel should include free wifi and should be in the cheap price range		none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	1	No, just need to make sure it includes free parking.	I have The Cambridge Belfry, located in the west, cheap and has wifi. Would you like me to make a reservation for you?	none	none	none	none	none	none	none	none	none	none	none	none	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	2	Okay, I need to book it for 1 person, 2 nights starting Friday.	It does include free parking.	none	none	none	none	none	none	none	none	none	friday	1	2	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	3	how about for 1 night?	Booking was not successful. Perhaps another day or shorter stay?	none	none	none	none	none	none	none	none	none	friday	1	1	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01297.json	4	Thanks for your help have a great day.	Booking was successful. Reference number is : RHWJ0F1Y.	none	none	none	none	none	none	none	none	none	friday	1	1	yes	the cambridge belfry	none	cheap	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	2	Hmm, not right now, but I am looking for a particular hotel. It's called Allenbell. What can you tell me about that?	Sure! Their address is 106 Regent Street City Centre and their phone number is 01223302330. Would you like me to book a table for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	allenbell	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	3	I need it for three nights, six people, from TUesday on. 	Absolutely. Allenbell is a 4 star guesthouse in the east located at 517a coldham lane that has both internet and parking available. 	none	none	none	none	none	none	none	none	none	tuesday	6	3	none	allenbell	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
MUL1381.json	4	Yeah, try it for 1 night instead of 3, please.	I'm sorry, that isn't available. Can you book a shorter stay, or possibly a different day of arrival?	none	none	none	none	none	none	none	none	none	tuesday	6	1	none	allenbell	none	none	none	none	none	none	none	none	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
