# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
PMUL0307.json	1	Thanks for all of your help you've been great!	Your all set! A blue volkswagon will be picking you up the contact number is 07525527431, is there anything else I can assist you with today?	none	none	none	none	none	none	none	none	none	sunday	7	3	none	city centre north b and b	none	none	none	none	centre	monday	7	17:00	portuguese	nandos city centre	cheap	17:00	city centre north b and b	nandos city centre	none	none	none	none	none	none	none
PMUL3045.json	0	still need a cab by my booked time, 12:30 please	anything else I can assist you with today?	none	none	none	none	none	none	none	none	none	wednesday	3	5	yes	the lensfield hotel	yes	none	3	none	none	none	none	none	none	none	none	none	the lensfield hotel	none	12:30	none	none	none	none	none	none
PMUL3045.json	1	the hotel to the restaurant please	I need to know where you are traveling to	none	none	none	none	none	none	none	none	none	wednesday	3	5	yes	the lensfield hotel	yes	none	3	none	none	none	none	none	none	none	none	none	the lensfield hotel	none	12:30	none	none	none	none	none	none
PMUL3045.json	2	yes, expensive french food for 3 people at 12:30 on monday	I am sorry we didn't reserve a table for you at any restaurant, would you like to do that now?	none	none	none	none	none	none	none	none	none	wednesday	3	5	yes	the lensfield hotel	yes	none	3	none	none	none	none	none	none	none	none	12:30	the lensfield hotel	none	12:00	none	none	none	none	none	none
PMUL3045.json	3	I need to make a reservation! An expensive french restaurant 3 people on monday at 12:30, I should have just called myself	Sure, just need one more piece of info to complete your taxi booking. Which restaurant will the taxi be taking you to? 	none	none	none	none	none	none	none	none	none	wednesday	3	5	yes	the lensfield hotel	yes	none	3	none	none	monday	3	12:30	french	none	expensive	12:30	the lensfield hotel	none	12:00	none	none	none	none	none	none
PMUL3045.json	4	The roles are reversed- I need a cab now	I reserved a table at cote for you, ref # is ZLK6W3CY.	none	none	none	none	none	none	none	none	none	wednesday	3	5	yes	the lensfield hotel	yes	none	3	none	none	monday	3	12:30	french	none	expensive	12:30	the lensfield hotel	none	12:00	none	none	none	none	none	none
PMUL3045.json	5	Thank you that is all I need	I STILL NEED THAT CAB!	none	none	none	none	none	none	none	none	none	wednesday	3	5	yes	the lensfield hotel	yes	none	3	none	none	monday	3	12:30	french	none	expensive	12:30	the lensfield hotel	cote	12:00	none	none	none	none	none	none
PMUL2349.json	0	Thanks for the reservation. I also need a taxi from the passenger cruisers to arrive at the Indian restaurant by the booked 12:45 time, please.	Booking was successful. The table will be reserved for 15 minutes.Reference number is : MDKCBM4S.	north	none	boat	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	thursday	2	12:45	indian	none	moderate	12:45	riverboat georgina	the nirala	none	none	none	none	none	none	none
PMUL2349.json	1	It would be nice if you would tell me the car type and it's contact number.	Okay. I have booked a taxi to pick you up at Riverboat Georgina and take you to The Nirala by 12:45. Is there anything else I can help you with today?	north	none	boat	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	thursday	2	12:45	indian	none	moderate	12:45	riverboat georgina	the nirala	none	none	none	none	none	none	none
PMUL2349.json	2	That's alright. Thanks so much. I've got nothing more today. Bye!	Of course, sorry about that oversight. The car is a red Volvo, and their contact number is 07988242006. Is there anything else you need help with?	north	none	boat	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	thursday	2	12:45	indian	none	moderate	12:45	riverboat georgina	the nirala	none	none	none	none	none	none	none
SNG01381.json	0	I need a taxi to take me in time for my reservation to tang chinese today		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tang chinese	none	none	none	none	none	none	none
SNG01381.json	1	I am leaving from the backstreet bistro.	Where will you leave from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	backstreet bistro	tang chinese	none	none	none	none	none	none	none
SNG01381.json	2	I want to arrive by 18:00	Alright. I will just need a time from you please.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	18:00	backstreet bistro	tang chinese	none	none	none	none	none	none	none
SNG01381.json	3	Great, thanks! That was everything.	Booking is complete, a grey tesla will be arriving at 18:00. The contact number is 07243724592. Do you need any further assistance? .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	18:00	backstreet bistro	tang chinese	none	none	none	none	none	none	none
PMUL2010.json	0	Thank you so much, I need a taxi from the church to the restaurant, I want to get there by the booked time.	How about the All Saint's Church? Admission is free.	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	4	13:30	thai	bangkok city	none	13:30	all saints church	bangkok city	13:00	none	none	none	none	none	none
PMUL2010.json	1	No thank you that will be all	I booked your taxi. Be on the look out for a blue Lexus. The reference number is 07817263576. How else may I assist you?	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	4	13:30	thai	bangkok city	none	13:30	all saints church	bangkok city	13:00	none	none	none	none	none	none
MUL2379.json	0	I also need a taxi to go from Sala Thong to the Gardens. 	Sure, they're in postcode cb21jf. Is there anything else I can help you with today?	centre	none	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	6	15:45	thai	none	expensive	none	sala thong	cambridge university botanic gardens	none	none	none	none	none	none	none
MUL2379.json	1	I want to make sure I can get from the park to the restaurant in time.	What time do you want the Taxi to meet you?	centre	none	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	6	15:45	thai	none	expensive	15:45	sala thong	cambridge university botanic gardens	none	none	none	none	none	none	none
MUL2379.json	2	Thank you! That will be all. 	Okay i have you booked for a yellow volvo. The contact number is 07033533386 .	centre	none	park	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	6	15:45	thai	none	expensive	15:45	sala thong	cambridge university botanic gardens	none	none	none	none	none	none	none
PMUL4513.json	0	You are the one that suggested Byard art. Remember?	Which museum will you be attending?	south	byard art	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	monday	2	13:15	none	none	cheap	13:15	byard art	the lucky star	none	none	none	none	none	none	none
PMUL4513.json	1	That's all I need, thanks so much for all of your help! Have a great day!	sorry about that. Booking completed! Booked car type : blue lexus Contact number : 07150432273 anything else? 	south	byard art	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	monday	2	13:15	none	none	cheap	13:15	byard art	the lucky star	none	none	none	none	none	none	none
SNG02298.json	0	I would like for a taxi to take me to london liverpool street train station, arriving no later than 17:45 please		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	17:45	none	london liverpool street train station	none	none	none	none	none	none	none
SNG02298.json	1	I would like to depart from London Kings Cross Train Station.	I can book that for you, first I'll need to know where you'd like picked up at.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	17:45	london kings cross train station	london liverpool street train station	none	none	none	none	none	none	none
SNG02298.json	2	Excellent, can I get a contact number please?	A white Toyota is booked for you.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	17:45	london kings cross train station	london liverpool street train station	none	none	none	none	none	none	none
SNG02298.json	3	that's great. thanks	Of course. The contact number is 07689939820. Can I help with anything further?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	17:45	london kings cross train station	london liverpool street train station	none	none	none	none	none	none	none
SNG02298.json	4	Thank you goodbye	I would like a taxi to take me to London liverpool street train station	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	17:45	london kings cross train station	london liverpool street train station	none	none	none	none	none	none	none
PMUL0240.json	0	Ok, I also need a taxi to arrive at the restaurant by 17:30.	I have made your reservation at La Raza for 17:30 on Friday. Your table will be held for 15 minutes. Your reference number is OS5VNH62. Do you need anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	17:30	spanish	none	cheap	17:30	none	la raza	none	none	none	none	none	none	none
PMUL0240.json	1	I will be departing from the restaurant. 	No problem. Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	2	I guess I need to book the hotel first. Is there a guesthouse in the same area as La Raza? 	alright, then what is your destination please	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	3	Do they have internet and what is the phone number?	There are two guesthouses in the centre. I recommend el shaddai	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	4	Does the Alexander Bed and Breakfast also have free parking? 	The Alexander Bed and Breakfast has internet and the phone number is 01223525725.	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	5	Please go ahead and book the Alexander Bed and Breakfast for me.	Yes they have free parking and wifi. 	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	6	for 2 on friday	I will book but I need to know how many people and for what day?	none	none	none	none	none	none	none	none	centre	friday	2	2	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	7	What car will be picking me up?	Your booking was successful! Your reference number is OSNXB1IR. Is there anything else I can help you with today?	none	none	none	none	none	none	none	none	centre	friday	2	2	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	alexander bed and breakfast	la raza	none	none	none	none	none	none	none
PMUL0240.json	8	Thanks for all the bookings. I'm ready for my visit now. Take care. Goodbye.	A grey honda is booked. You can call 07936397340 to reach them.	none	none	none	none	none	none	none	none	centre	friday	2	2	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	alexander bed and breakfast	la raza	none	none	none	none	none	none	none
PMUL4021.json	0	Yes I'd like to book a taxi from the hotel to the nightclub and i need to leave by 22:15.And may i have car type and confirmation # please?	The entrance fee is 4 pounds and the address is 1-6 corn exchange street. Anything else?	none	soul tree nightclub	none	none	none	none	none	none	none	tuesday	2	3	yes	cityroomz	none	none	0	none	none	none	none	none	none	none	none	none	cityroomz	soul tree nightclub	22:15	none	none	none	none	none	none
PMUL4021.json	1	How much will the ride cost?	Okay a red honda will be coming for you. The number is 07945880615	none	soul tree nightclub	none	none	none	none	none	none	none	tuesday	2	3	yes	cityroomz	none	none	0	none	none	none	none	none	none	none	none	none	cityroomz	soul tree nightclub	22:15	none	none	none	none	none	none
PMUL4021.json	2	No that would be all. Thank You. Goodbye	The system is unable to provide me with such information is there anything else?	none	soul tree nightclub	none	none	none	none	none	none	none	tuesday	2	3	yes	cityroomz	none	none	0	none	none	none	none	none	none	none	none	none	cityroomz	soul tree nightclub	22:15	none	none	none	none	none	none
PMUL0342.json	0	OK, I also want to book a taxi between the hotel and restaurant. 	The alexander bed and breakfast is in the cheap price range.	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	centre	none	none	none	asian oriental	yippee noodle bar	moderate	none	alexander bed and breakfast	yippee noodle bar	none	none	none	none	none	none	none
PMUL0342.json	1	I want to leave the hotel by 5:15	Of course, at what time would you like to arrive by?	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	centre	none	none	none	asian oriental	yippee noodle bar	moderate	none	alexander bed and breakfast	yippee noodle bar	15:15	none	none	none	none	none	none
PMUL0342.json	2	Thank you. Would you also give me the contact number for the taxi? 	Ok, a yellow audi is booked.	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	centre	none	none	none	asian oriental	yippee noodle bar	moderate	none	alexander bed and breakfast	yippee noodle bar	15:15	none	none	none	none	none	none
PMUL0342.json	3	Thank you. That is all I need.	Contact number for the taxi is 07491658422. Will there be anything else?	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	centre	none	none	none	asian oriental	yippee noodle bar	moderate	none	alexander bed and breakfast	yippee noodle bar	15:15	none	none	none	none	none	none
SNG1322.json	0	I there! I hope you're having a nice day. Hi, I need ride or taxi from Lovell lodge to Holy Trinity Church around 10:30. What are my options?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	lovell lodge	holy trinity church	10:30	none	none	none	none	none	none
SNG1322.json	1	Thank you! That will be all. 	I have booked you a blue toyota. The contact number is 07061402543 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	lovell lodge	holy trinity church	10:30	none	none	none	none	none	none
PMUL0241.json	0	I need to arrive at the restaurant in time for our reservation. Wouldn't want to miss my booked time.	Ok great and what time do you prefer?	none	none	none	none	none	none	none	none	none	wednesday	8	3	none	alpha-milton guest house	none	none	none	none	centre	wednesday	8	11:15	none	none	none	11:15	alpha-milton guest house	yippee noodle bar	none	none	none	none	none	none	none
PMUL0241.json	1	Our reservations are for 11:15.	Okay, was there a specific time you were looking for?	none	none	none	none	none	none	none	none	none	wednesday	8	3	none	alpha-milton guest house	none	none	none	none	centre	wednesday	8	11:15	none	none	none	11:15	alpha-milton guest house	yippee noodle bar	none	none	none	none	none	none	none
PMUL0241.json	2	No thanks. That does it. Have a good night. Bye. 	I have booked you a taxi. The contact number is 07375849542 and it will be a grey Volvo. Is there anything else I can help you with today?	none	none	none	none	none	none	none	none	none	wednesday	8	3	none	alpha-milton guest house	none	none	none	none	centre	wednesday	8	11:15	none	none	none	11:15	alpha-milton guest house	yippee noodle bar	none	none	none	none	none	none	none
MUL1172.json	0	One more thing, I would like to book a taxi to commute between the two places.	I was able to successfully book you for 3 people for a 1 night stay. Your reference number is 9ZKDXB08. Is there anything else I can help with?	centre	none	college	none	none	none	none	none	centre	thursday	3	1	yes	el shaddai	do not care	none	0	none	none	none	none	none	none	none	none	none	el shaddai	christ's college	none	none	none	none	none	none	none
MUL1172.json	1	I would like the taxi to leave Christ's College by 01:30 and take me to the El Shaddai. 	Will you be departing from El Shaddai Hotel to Christ's College? Also, when would you like the taxi to leave the hotel and arrive at the destination? 	centre	none	college	none	none	none	none	none	centre	thursday	3	1	yes	el shaddai	do not care	none	0	none	none	none	none	none	none	none	none	none	christ's college	el shaddai	01:30	none	none	none	none	none	none
MUL1172.json	2	No, that's perfect. Thanks!	I reserved a Blue Ford for you, contact number 07289393506. Is there anything else I can do for you today?	centre	none	college	none	none	none	none	none	centre	thursday	3	1	yes	el shaddai	do not care	none	0	none	none	none	none	none	none	none	none	none	christ's college	el shaddai	01:30	none	none	none	none	none	none
MUL2345.json	0	I also need a taxi, to go between the two places. 	The post code is cb23bj, it is in the centre of town, and it is a museum.	none	castle galleries	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	friday	7	14:30	modern european	none	none	none	restaurant alimentum	castle galleries	none	none	none	none	none	none	none
MUL2345.json	1	I would like to arrive at the restaurant in time for my booking.	Sure! When would you like to leave and arrive by?	none	castle galleries	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	friday	7	14:30	modern european	none	none	14:30	restaurant alimentum	castle galleries	none	none	none	none	none	none	none
