# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
PMUL4126.json	0	I'm looking for a train the departs from bishops stortford leaving after 18:30.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	bishops stortford	none	18:30
PMUL4126.json	1	Im going to cambridge on thursday	I would need a little more information first, what day would you like to travel and where are you going to?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	bishops stortford	cambridge	18:30
PMUL4126.json	2	Yes, that would be fine. I'll need to book two tickets, please. 	We have TR0060. This departs Bishops stortford at 19:29 and arrives at Cambridge at 20:07. The tickets are 10.10 pounds. Does this work for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	thursday	bishops stortford	cambridge	18:30
PMUL4126.json	3	Yes. I am looking for a hotel called carolina bed and breakfast.	Booking was successful, the total fee is 20.2 GBP payable at the station . Reference number is : 0I49NW98. Can I help you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	carolina bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	thursday	bishops stortford	cambridge	18:30
PMUL4126.json	4	Yes please, 2 people for 3 nights beginning Thursday. Get me the reference number too.	It's a moderately priced hotel in the east. Would you like to book a room?	none	none	none	none	none	none	none	none	none	thursday	2	3	none	carolina bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	thursday	bishops stortford	cambridge	18:30
PMUL4126.json	5	Thanks so much, you have helped with everything I need for the trip. Bye.	Booking was successful. Reference number is : RE3B6FRF. Is there anything else? 	none	none	none	none	none	none	none	none	none	thursday	2	3	none	carolina bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	thursday	bishops stortford	cambridge	18:30
PMUL1557.json	0	I need a train on thursday.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	none	none	none
PMUL1557.json	1	I will be going from Canbrige arriving in Kingls Lynn. 	Where would you like to go to?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	cambridge	kings lynn	none
PMUL1557.json	2	The train should leave after 18:45 and should leave on thursday.	Do you have a specific time frame in mind?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	cambridge	kings lynn	18:45
PMUL1557.json	3	Yes, I only need one ticket.	Train TR0481 is the closest to that, it leaves at 19:11. Should I get you some tickets?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	4	I also need a moderate place to stay.	I have a booking for 1, total fee of 9.8 GBP need paid at the station, O2IGKVWR is your reference number.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	5	It doesn't really matter. I do like 4 star guesthouses though.	Let me get some additional information. What area of town would you like to stay in?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	6	Not really. Do any of those have free parking? If so may I have their phone number?	That leaves about 11 options. Did you have a preference on area? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	7	If Archway House offers free parking, then I am all set.	How about Archway House? Their number is 01223575314. Can I help you with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	8	i only need the phone number then i will book for myself	They do have free parking! Do you need to book a room?	none	none	none	none	none	none	none	none	none	none	none	none	none	archway house	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	9	Thank you for the information to Archway House. That will be all for now.	The phone number to Archway House is 01223575314. Can I assist you with anything else, today?	none	none	none	none	none	none	none	none	none	none	none	none	none	archway house	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
PMUL1557.json	10	Thank you goodbye. 	I hope you have a great stay. Have a good day.	none	none	none	none	none	none	none	none	none	none	none	none	none	archway house	yes	moderate	4	guest house	none	none	none	none	none	none	none	none	none	none	none	none	1	thursday	cambridge	kings lynn	18:45
SNG0314.json	0	I'd like to find a train Tuesday departing from Leicester.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	leicester	none	none
SNG0314.json	1	I would like to leave after 11:15. 	I have 19 trains departing on tuesday from leicester, I can narrow it down a bit if you have a preferred time to leave at or arrive by.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	leicester	none	11:15
SNG0314.json	2	Yes I would like to go from leicester to cambridge and leave after 11:15 please. 	I have many available. Is your destination Cambridge or do you have another location in mind?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	leicester	cambridge	11:15
SNG0314.json	3	Yes I'll need 4 tickets please.	The first available train leaving after 11:15 would be train TR4354 which departs at 12:09 and arrives at 13:54. Would you like me to book you a ticket for this train?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	4	tuesday	leicester	cambridge	11:15
SNG0314.json	4	No, you have been very helpful. Goodnight.	Perfect. I was able to book for tickets on that train and your reference number for the journey is PLYNP1VG. Anything else I can help you with?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	4	tuesday	leicester	cambridge	11:15
PMUL1879.json	0	I want a train that goes to stansted airport and leaves from cambridge. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	stansted airport	none
PMUL1879.json	1	I need the train to leave after 09:15 on Saturday.	There are many that leave cambridge and go to stansted airport; what day would you like to leave and what time?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	saturday	cambridge	stansted airport	09:15
PMUL1879.json	2	That train works well.	I have train TR2755 that will leave at 09:40 and put you at the airport by 10:08. Would that work for you? If not, I have later trains. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	saturday	cambridge	stansted airport	09:15
PMUL1879.json	3	Yes please. Get me 8 tickets for my party as well as a reference number.	Would you like me to book this train for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	8	saturday	cambridge	stansted airport	09:15
PMUL1879.json	4	I also need a hotel that has free parking. I don't need internet or anything like that.	Your reference number is UKOTND0A. Would you like anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	8	saturday	cambridge	stansted airport	09:15
PMUL1879.json	5	Are any of the 29 places, guest houses? I would actually prefer a hotel rather than a guest house.	I have 29 places to stay with free parking. Is there a price range you'd like to stay in?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	8	saturday	cambridge	stansted airport	09:15
PMUL1879.json	6	I do not have a price preference.	There are 8 hotels that match that description. Did you have a price range or area in mind?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	8	saturday	cambridge	stansted airport	09:15
PMUL1879.json	7	I just need a hotel with free parking in any part of town. Perhaps you can suggest one.	which side of town are you ok with?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	8	saturday	cambridge	stansted airport	09:15
PMUL1879.json	8	Yes please, for Tuesday. 4 nights and 8 people. Please include the reference number.	i would recommend the lovell lodge. it's moderately priced with 2 stars and has free parking and wifi. would you like to reserve a room? 	none	none	none	none	none	none	none	none	none	tuesday	8	4	yes	none	yes	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	8	saturday	cambridge	stansted airport	09:15
PMUL1879.json	9	Thank you that is all I need today. 	You got it! The reference number for your booking is OLI76P7N	none	none	none	none	none	none	none	none	none	tuesday	8	4	yes	none	yes	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	8	saturday	cambridge	stansted airport	09:15
PMUL1579.json	4	Yes, I need to find a train from leicester to get to the hotel.	Booking was successful. Reference number is : KPBDLEXW. anything else for you?	none	none	none	none	none	none	none	none	none	saturday	4	4	yes	avalon	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	leicester	none	none
PMUL1579.json	5	I will be travelling on Saturday, but I can't leave until the evening after 18:45.	Sure, arrival at the Cambridge station? When are you traveling?	none	none	none	none	none	none	none	none	none	saturday	4	4	yes	avalon	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	saturday	leicester	none	18:45
PMUL1579.json	6	Can you book the train for my entire group of people and give me the reference number please? 	train ID TR5790 leaves at 19:09. will that be fine with you?	none	none	none	none	none	none	none	none	none	saturday	4	4	yes	avalon	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	4	saturday	leicester	none	18:45
PMUL1579.json	7	That's all I need for today, thank you!	Booking was successful, the total fee is 120.96 GBP payable at the station . Reference number is : 4QNVL472. Can i help with anything else today?	none	none	none	none	none	none	none	none	none	saturday	4	4	yes	avalon	none	moderate	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	4	saturday	leicester	none	18:45
SNG0271.json	1	I'm leaving from Peterborough.	Where are you looking to depart from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	peterborough	none	16:00
SNG0271.json	2	Not really. I want to get there by 20:45 though.	There are two trains an hour leaving peterborough all evening. Do you know what time you plan to leave?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	20:45	none	friday	peterborough	none	16:00
SNG0271.json	3	Yes, that's perfect. What is the price? 	TR4182 leaves Peterborough at 18:19 and arrives in Cambridge at 19:09. Will this work for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	20:45	none	friday	peterborough	none	16:00
SNG0271.json	4	Thank you very much. That is all for today.	The price is 16.50 pounds.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	20:45	none	friday	peterborough	none	16:00
SNG0271.json	5	Yes I am sure. Thank you.	Are you certain you don't need further assistance?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	20:45	none	friday	peterborough	none	none
PMUL1159.json	0	I am looking for a train to cambridge that arrives by 16:45 on monday.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:15	none	monday	none	cambridge	none
PMUL1159.json	1	I want to leave from the birmingham new street station.	Where would you like to leave from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	monday	birmingham new street	cambridge	none
PMUL1159.json	2	Can you tell me the price and the train ID? 	TR3387 will get you there in time. Would you like me to book it for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	monday	birmingham new street	cambridge	none
PMUL1159.json	3	No but I need an attraction in the center part of town. 	The train ID is TR3387 and the price is 75.10 pounds per ticket. Would you like me to book you a ticket?	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	monday	birmingham new street	cambridge	none
PMUL1159.json	4	I wouldn't mind checking out some churches. Which one in particular do you recommend?	great, there are several churches if that interests you.	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	monday	birmingham new street	cambridge	none
PMUL1159.json	5	yes phone and adress please 	i recommend old schools. it is located in trinity lane, cb21tt. can i give you their phone numbers?	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	monday	birmingham new street	cambridge	none
PMUL1159.json	6	where is that located again, in the centre right?	01223332320. It is on Trinity Lane. 	centre	old schools	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	monday	birmingham new street	cambridge	none
PMUL1159.json	7	Ok, that's all the information I need. Thank you for your help.	Yes, it is located in the centre. 	centre	old schools	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	monday	birmingham new street	cambridge	none
PMUL3363.json	0	Hi, I need to take a train on Sunday that leaves after 08:45. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	none	none	09:00
PMUL3363.json	1	I'm departing from Cambridge and need to go to Leicester.	Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	leicester	08:45
PMUL3363.json	2	Yes, that will work. Please reserve 7 seats on it for my party and I.	I have train TR3371 that leaves at 09:21 and arrives in Leicester at 11:06. Would this work for you? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	7	sunday	cambridge	leicester	08:45
PMUL3363.json	3	I'm also looking for information on the huntingdon marriott hotel. 	Here is the booking information:Booking was successful, the total fee is 211.67 GBP payable at the station . Reference number is : B7ID18CR.	none	none	none	none	none	none	none	none	none	none	none	none	none	huntingdon marriott hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	7	sunday	cambridge	leicester	08:45
PMUL3363.json	4	That's perfect, thanks! 	It is an expensive 4 star hotel located at kingfisher way, hinchinbrook business park, huntingdon on the west side of town. Phone number and postcode are 01480446000 and pe296fl. 	none	none	none	none	none	none	none	none	none	none	none	none	none	huntingdon marriott hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	7	sunday	cambridge	leicester	08:45
PMUL3363.json	5	no, i just need their address.	Can I go ahead and book this for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	huntingdon marriott hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	7	sunday	cambridge	leicester	08:45
MUL0603.json	0	I would like to book a train that leaves from Broxbourne on Wednesday. Can you book that for me?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	broxbourne	none	none
MUL0603.json	1	Yes, I need to leave sometimes after 11:30. 	If your going to Cambridge, I have 5 trains running. Do you have a particular time? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	broxbourne	cambridge	11:30
MUL0603.json	2	I don't have a particular arrival time in mind. What time is the first train after 11:30 and what is its arrival time?	There are 13 trains. When would you like to arrive by?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	broxbourne	cambridge	11:30
MUL0603.json	3	Okay thanks I am looking for a particular hotel is well named Gonville Hotel	TR5953 leaves at 11:32 and arrives by 12:32.	none	none	none	none	none	none	none	none	none	none	none	none	none	gonville hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	broxbourne	cambridge	11:30
MUL0603.json	4	Great, can you book that for 5 nights first day wednesday for people please?	Yes indeed. That is located in the centre, is an expensive price ranged hotel, valued at 3 stars, and offers free internet and parking.	none	none	none	none	none	none	none	none	none	none	none	none	none	gonville hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	broxbourne	cambridge	11:30
MUL0603.json	5	I need that for 7 people. If that's not possible, then for 4 nights instead and I need a reference number.	How many people will be staying please?	none	none	none	none	none	none	none	none	none	wednesday	7	4	none	gonville hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	broxbourne	cambridge	11:30
MUL0603.json	6	Thank you for your help. That was all I needed for today. Thanks. 	I have booked the gonville hotel, 7 people for 4 nights beginning on Wednesday. Your reference number is IUS007CM.	none	none	none	none	none	none	none	none	none	wednesday	7	4	none	gonville hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	broxbourne	cambridge	11:30
PMUL1599.json	4	Departing from Kings Lynn.	Where are you leaving from?	none	none	none	none	none	none	none	none	north	none	none	none	none	acorn guest house	yes	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	05:00	none	none	none	none	05:00
PMUL1599.json	5	My destination is Cambridge. 	What's your destination?	none	none	none	none	none	none	none	none	north	none	none	none	none	acorn guest house	yes	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	saturday	kings lynn	cambridge	18:00
